age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country
31,66,16,14,43,0,45,75,0,25,72
44,56,15,13,11,70,45,75,0,40,72
35,56,10,9,40,9,29,75,0,40,72
53,56,14,10,76,16,73,75,1,40,72
36,56,5,4,40,9,29,75,0,40,72
31,56,14,10,64,60,73,75,1,40,72
49,56,10,9,40,38,77,75,1,40,72
51,63,10,9,40,17,29,75,0,40,72
36,56,10,9,40,70,29,75,0,50,72
31,56,1,1,43,48,47,75,1,35,42
28,56,10,9,40,60,29,75,0,60,72
50,56,10,9,40,24,29,75,0,40,72
36,56,8,7,40,9,29,75,0,40,72
55,56,10,9,11,24,45,75,1,40,72
43,18,15,13,40,24,29,75,0,53,72
28,56,7,6,43,9,45,75,0,40,72
54,56,10,9,40,38,29,75,0,40,15
32,62,13,11,40,16,29,75,0,40,72
61,56,14,10,43,55,45,75,1,40,72
35,56,16,14,43,60,45,75,1,40,72
52,56,14,10,40,9,29,75,0,40,72
68,56,10,9,76,48,73,75,1,7,15
37,63,10,9,43,9,50,75,0,35,72
44,56,14,10,40,60,29,75,0,55,72
29,56,10,9,40,9,29,75,0,40,72
23,37,15,13,43,57,45,4,1,40,72
45,56,14,10,40,60,29,4,0,99,72
41,56,10,9,40,17,29,75,0,40,72
46,56,14,10,40,57,29,75,0,50,72
27,56,10,9,43,60,45,75,0,50,72
22,56,14,10,43,68,45,75,1,60,72
44,56,14,10,11,16,73,75,1,42,72
39,56,16,14,43,57,45,75,0,60,72
57,18,14,10,40,0,29,75,0,40,72
48,56,10,9,40,60,29,75,0,40,72
23,56,14,10,43,38,50,75,0,25,72
26,56,14,10,43,60,45,75,0,45,72
30,56,17,16,40,57,29,3,0,40,7
27,56,15,13,43,68,45,75,0,45,72
43,56,15,13,40,9,29,75,0,40,72
58,56,7,6,40,9,29,75,0,40,72
42,56,10,9,64,9,73,75,0,40,72
27,56,16,14,43,60,50,75,0,40,72
29,56,10,9,43,38,47,46,0,40,13
72,37,10,9,40,16,29,75,0,10,72
32,56,7,6,64,9,73,75,1,40,72
62,56,14,10,40,0,29,75,0,60,72
24,56,14,10,43,0,50,4,1,40,72
39,56,10,9,40,60,29,75,0,44,72
38,56,15,13,40,57,29,75,0,60,72
34,63,14,10,40,17,29,75,0,50,72
55,56,10,9,11,9,45,75,0,40,72
50,37,16,14,11,57,73,75,1,65,72
53,63,10,9,40,17,29,75,0,85,72
27,56,10,9,11,48,45,75,1,40,72
20,18,14,10,43,0,47,75,1,40,72
61,56,3,3,11,70,45,75,0,56,72
32,56,14,10,43,16,73,4,1,35,72
42,56,13,11,11,57,73,75,1,40,72
36,62,15,13,40,16,77,75,1,45,72
59,56,11,15,40,57,29,3,0,40,30
42,56,14,10,11,0,73,75,1,35,72
24,56,15,13,43,60,50,75,1,35,72
41,56,15,13,43,68,45,75,0,40,72
57,63,10,9,40,17,29,75,0,72,72
61,37,10,9,40,48,29,75,0,40,72
44,56,10,9,43,70,73,75,0,70,72
29,56,6,5,43,38,45,75,0,40,72
56,63,10,9,40,48,29,75,0,50,6
33,62,10,9,40,16,29,3,0,84,67
59,56,14,10,40,68,29,75,0,50,72
24,37,10,9,43,48,50,75,0,40,72
39,37,15,13,11,57,73,75,1,40,72
54,63,10,9,40,60,29,75,0,60,72
34,56,14,10,40,38,29,4,0,40,72
66,56,12,12,11,0,73,75,1,40,72
30,56,13,11,43,57,45,75,1,40,72
46,56,13,11,40,9,29,75,0,42,72
34,56,15,13,40,60,29,75,0,45,34
32,56,5,4,64,60,73,75,1,35,72
23,56,10,9,43,9,45,75,0,40,72
46,56,11,15,40,57,29,75,0,60,72
53,66,14,10,40,17,29,75,0,50,72
41,63,10,9,11,70,45,75,0,40,72
50,56,15,13,40,9,29,75,0,40,72
24,56,10,9,43,60,45,75,1,48,72
46,66,10,9,40,48,29,75,0,43,72
29,56,15,13,40,57,77,75,1,50,72
55,56,3,3,40,9,29,75,0,50,72
57,56,10,9,76,70,73,75,0,42,72
50,56,14,10,11,57,73,75,1,40,72
32,56,15,13,11,16,45,75,1,48,72
60,62,14,10,40,16,29,75,0,40,72
40,56,15,13,40,68,29,75,0,40,72
38,63,14,10,64,60,45,3,0,60,35
32,56,10,9,40,9,29,75,0,40,72
63,37,10,9,40,58,29,75,0,40,72
23,56,15,13,43,48,45,75,0,40,72
41,37,14,10,40,24,29,75,0,40,72
28,56,14,10,40,9,29,75,0,45,72
34,56,13,11,11,9,45,75,0,40,72
31,56,14,10,40,9,29,75,0,45,72
77,56,6,5,40,55,77,4,1,10,72
42,56,10,9,11,24,73,4,1,40,72
50,56,14,10,11,9,45,75,0,22,72
51,66,10,9,11,9,73,75,0,38,72
70,62,14,10,40,16,29,75,0,20,72
39,63,10,9,40,60,29,75,0,50,72
39,56,14,10,43,0,50,3,1,40,72
42,56,15,13,11,0,73,75,1,45,72
45,56,14,10,11,38,73,75,1,40,72
36,66,14,10,43,16,73,75,1,40,72
44,56,14,10,40,60,29,75,0,50,72
22,56,3,3,40,38,47,75,1,40,42
55,56,15,13,40,68,29,75,0,55,72
18,56,14,10,43,48,50,75,0,26,72
42,56,10,9,11,48,50,75,1,15,72
30,56,10,9,40,9,29,1,0,40,72
28,56,10,9,43,68,45,75,0,40,72
46,56,10,9,43,68,47,75,0,40,72
63,56,14,10,76,60,45,75,1,20,72
21,56,14,10,43,60,50,75,1,28,72
31,56,15,13,43,57,73,46,0,40,72
40,56,10,9,40,38,29,75,0,40,72
30,63,14,10,40,0,77,75,1,55,72
66,56,14,10,76,60,73,75,1,50,72
44,56,15,13,43,48,45,75,0,40,72
35,56,15,13,11,48,45,75,1,40,72
22,56,6,5,43,60,45,75,0,40,72
24,56,16,14,43,0,45,75,0,56,72
45,56,16,14,43,0,45,3,1,40,52
33,56,14,10,43,0,73,3,1,35,72
27,56,7,6,11,48,45,75,1,40,72
36,56,10,9,40,68,29,75,0,45,72
39,56,10,9,40,57,77,4,1,40,72
25,56,15,13,43,60,45,75,1,16,72
26,56,15,13,43,48,50,75,0,40,72
32,18,11,15,40,57,29,75,0,40,72
25,56,10,9,40,70,50,46,0,40,72
51,62,10,9,43,16,45,75,0,40,72
31,56,14,10,40,17,29,75,0,50,72
21,56,8,7,43,68,50,75,1,35,72
53,56,10,9,40,9,29,4,0,40,34
26,56,14,10,40,16,29,75,0,50,72
48,56,8,7,11,48,45,75,1,34,72
26,37,16,14,41,57,45,75,1,40,72
42,56,14,10,11,38,45,75,0,40,72
63,56,6,5,40,70,29,75,0,40,72
49,56,15,13,43,68,73,3,1,40,30
29,56,10,9,43,48,45,75,0,40,72
23,63,14,10,43,17,50,75,0,35,72
43,56,16,14,40,57,29,75,0,40,72
49,63,12,12,11,16,45,75,0,25,72
27,37,14,10,43,16,73,75,0,40,72
20,56,14,10,43,17,50,75,0,40,72
49,56,10,9,40,16,29,75,0,55,72
38,62,15,13,40,16,29,75,0,80,72
21,56,14,10,43,60,47,4,1,20,72
59,56,10,9,40,9,29,75,0,40,72
54,63,10,9,40,70,29,75,0,60,72
62,63,16,14,11,57,73,75,1,32,72
36,56,15,13,40,48,29,4,0,36,72
36,56,15,13,11,16,45,75,1,45,72
23,56,15,13,43,0,45,75,1,5,72
17,56,8,7,43,0,50,75,0,15,72
41,56,14,10,43,9,50,3,0,40,72
36,56,14,10,43,16,45,75,0,40,72
17,56,8,7,43,0,50,75,1,16,72
37,37,14,10,64,0,45,75,1,40,72
42,18,13,11,11,57,73,1,1,40,72
37,56,10,9,43,48,45,75,0,40,72
19,56,8,7,43,38,45,75,0,10,72
43,18,10,9,40,16,29,1,0,40,72
46,56,8,7,40,38,29,75,0,40,72
18,56,10,9,43,24,47,75,1,28,72
33,56,14,10,43,38,45,4,0,40,72
48,56,10,9,40,9,29,75,0,40,72
40,56,10,9,11,48,45,75,0,60,21
33,37,7,6,40,70,29,75,0,40,72
45,66,11,15,11,57,73,75,1,43,72
32,56,14,10,11,16,45,75,1,38,72
25,56,10,9,43,48,50,75,1,8,72
24,56,10,9,43,60,50,75,0,40,12
32,56,10,9,11,24,45,75,0,40,72
21,56,14,10,43,60,50,75,1,20,72
22,56,14,10,43,0,45,75,0,50,72
33,56,15,13,43,57,45,75,0,40,72
33,56,10,9,11,9,50,75,1,42,72
42,62,5,4,11,9,73,75,0,25,72
27,56,15,13,43,60,45,75,0,45,72
52,37,15,13,40,68,29,75,0,40,72
31,56,10,9,43,0,45,75,1,50,72
63,63,16,14,40,17,29,75,0,50,72
25,56,14,10,43,16,50,4,0,40,72
56,56,10,9,40,70,29,3,0,45,72
30,66,15,13,41,0,45,75,0,40,72
36,56,8,7,64,16,45,75,1,32,72
33,56,10,9,40,9,29,75,0,60,72
27,56,10,9,43,58,50,75,0,40,35
22,56,8,7,43,9,50,75,0,30,72
34,56,15,13,40,0,29,75,0,27,72
35,56,15,13,40,60,29,75,0,45,72
37,66,10,9,64,48,73,75,1,40,72
21,66,14,10,43,16,50,75,0,10,72
41,56,5,4,40,17,29,75,0,36,72
39,63,10,9,40,60,29,75,0,70,72
28,56,14,10,40,70,29,75,0,45,72
39,56,15,13,40,57,29,75,0,45,72
30,56,14,10,40,38,29,75,0,40,72
41,56,14,10,43,9,45,4,0,45,72
24,56,14,10,43,48,50,75,1,40,42
49,56,14,10,11,9,45,75,1,40,72
24,56,10,9,11,60,73,75,1,30,72
20,56,7,6,43,48,47,75,0,35,42
42,56,14,10,11,38,45,75,0,45,72
70,56,10,9,11,48,45,75,1,28,72
25,66,14,10,40,0,77,4,1,40,72
42,56,14,10,43,48,45,75,0,40,72
18,56,6,5,43,48,50,4,0,15,72
41,56,14,10,11,0,73,75,1,40,72
38,56,14,10,40,38,29,75,0,40,72
41,56,14,10,40,9,29,75,0,60,72
30,56,14,10,40,0,29,75,0,40,72
25,56,10,9,64,24,73,4,1,40,72
18,56,9,8,43,0,50,75,1,12,72
22,56,15,13,43,60,45,75,1,20,72
47,56,14,10,40,38,29,3,0,40,52
30,56,13,11,40,70,29,75,0,40,72
30,56,10,9,43,48,50,75,0,10,72
20,37,14,10,43,58,50,3,1,20,72
53,56,10,9,40,48,29,4,0,30,72
33,18,14,10,40,16,77,4,1,40,72
61,56,6,5,76,16,45,4,0,65,72
37,37,14,10,41,0,73,4,1,27,72
38,56,10,9,40,38,29,75,0,45,72
31,56,10,9,40,60,77,75,1,18,72
36,56,16,14,40,57,77,75,1,44,72
38,66,16,14,43,57,47,75,1,40,72
60,63,10,9,43,16,45,4,0,50,72
31,56,10,9,43,48,73,4,0,18,72
39,56,14,10,43,48,73,4,1,40,72
47,63,10,9,40,17,29,75,0,65,72
40,56,15,13,40,0,29,75,0,40,72
30,56,10,9,40,70,29,75,0,40,72
27,56,10,9,43,24,47,4,0,48,72
45,56,13,11,76,16,45,75,1,45,72
29,63,14,10,11,9,45,75,0,50,72
33,56,10,9,11,48,73,75,1,40,72
25,56,15,13,43,57,50,75,1,15,72
43,56,10,9,64,70,73,75,1,44,72
38,56,10,9,40,60,29,75,0,99,72
42,56,8,7,64,48,73,75,1,38,72
42,62,10,9,40,16,29,75,0,60,33
35,63,15,13,40,17,29,75,0,45,72
39,56,16,14,40,16,29,75,0,40,10
51,56,10,9,40,60,29,75,0,45,72
52,66,10,9,40,58,29,4,0,40,72
46,56,10,9,40,70,29,4,0,46,72
22,56,14,10,43,0,47,4,0,22,72
48,56,12,12,11,16,73,75,1,40,15
23,56,14,10,40,0,29,75,0,40,72
34,18,14,10,40,0,29,4,0,40,72
48,56,15,13,40,9,29,75,0,55,72
33,56,10,9,43,48,50,4,0,36,72
44,56,10,9,40,68,29,75,0,45,72
23,56,3,3,43,48,50,75,0,40,14
31,63,10,9,43,9,50,75,0,50,72
41,63,12,12,40,9,29,75,0,40,72
31,56,10,9,43,60,45,75,1,45,72
29,56,15,13,40,60,29,75,0,41,72
51,56,12,12,40,16,29,75,0,45,72
37,56,7,6,40,9,29,75,0,50,72
40,56,14,10,40,60,29,75,0,40,72
29,56,14,10,40,57,29,75,0,40,72
26,62,10,9,40,16,29,75,0,60,72
18,56,10,9,43,60,47,75,1,30,72
18,37,5,4,43,17,50,75,0,40,72
53,56,10,9,40,9,29,75,0,40,72
64,56,14,10,76,68,73,75,1,40,72
27,56,10,9,39,9,29,75,0,40,72
28,56,15,13,40,16,29,75,0,60,72
49,18,10,9,40,0,29,75,0,40,72
55,56,10,9,40,38,29,75,0,40,72
28,56,10,9,11,0,45,75,1,40,72
47,56,10,9,40,58,77,4,1,40,72
55,63,10,9,40,60,29,75,0,40,72
31,18,10,9,40,17,29,1,0,40,72
35,37,15,13,40,57,29,75,0,40,72
78,63,15,13,43,16,45,75,0,20,72
46,37,10,9,11,0,73,75,1,30,72
63,62,14,10,40,16,29,75,0,45,72
31,56,15,13,40,9,29,75,0,44,72
28,56,10,9,40,16,29,75,0,70,72
55,56,10,9,11,0,45,75,1,40,72
44,56,10,9,41,38,73,75,1,40,72
38,56,15,13,11,16,45,75,1,55,72
33,56,12,12,43,0,45,75,1,40,72
24,56,10,9,43,9,50,75,0,40,72
52,63,15,13,40,16,29,75,0,50,72
27,63,10,9,43,60,45,4,0,40,72
25,37,10,9,43,48,50,75,0,40,72
27,56,10,9,43,60,50,75,0,40,72
21,56,14,10,43,0,50,75,1,16,72
41,56,15,13,43,57,45,75,1,40,72
34,56,10,9,64,70,45,3,0,40,72
90,56,10,9,40,9,29,75,0,50,13
39,56,14,10,40,60,77,75,1,45,72
51,37,10,9,40,9,29,75,0,40,72
46,56,10,9,43,24,50,75,0,30,72
27,56,10,9,40,38,29,75,0,40,72
28,56,7,6,11,48,45,75,1,40,72
24,56,13,11,43,0,45,75,1,40,72
55,37,13,11,64,57,73,4,1,35,72
33,56,14,10,43,0,45,75,0,50,72
62,56,10,9,40,38,29,75,0,40,72
18,56,8,7,43,24,50,75,0,12,72
23,56,15,13,43,57,50,75,1,40,72
30,56,15,13,43,38,45,75,0,25,72
51,56,13,11,11,68,73,4,1,48,72
26,56,10,9,43,9,50,75,0,35,72
36,63,10,9,40,9,29,75,0,47,72
59,56,14,10,40,58,29,75,0,56,72
44,56,15,13,40,16,29,4,0,40,72
51,56,10,9,11,57,45,75,1,43,72
64,63,10,9,40,60,29,75,0,15,72
35,56,14,10,11,0,73,75,1,40,72
38,56,15,13,40,57,77,75,1,40,72
57,18,13,11,43,68,45,75,0,40,72
42,56,14,10,40,57,29,75,0,40,72
42,56,14,10,41,57,45,75,0,40,72
48,56,10,9,43,0,45,75,1,40,72
69,56,8,7,43,38,45,75,1,40,72
23,18,12,12,43,16,50,75,1,40,53
65,56,10,9,76,48,73,75,1,17,72
43,56,15,13,40,70,29,75,0,45,72
24,56,15,13,43,57,45,75,0,10,28
66,56,15,13,40,57,29,75,0,45,72
34,56,10,9,43,70,50,75,0,40,72
25,56,10,9,40,0,47,75,0,40,72
27,56,10,9,43,48,50,3,0,40,72
35,56,8,7,40,9,29,75,0,40,72
41,56,15,13,40,57,29,75,0,55,72
32,56,10,9,40,17,77,75,1,40,72
61,63,10,9,40,17,29,75,0,40,72
37,56,10,9,11,38,45,75,0,40,72
28,63,15,13,43,68,45,75,0,45,72
23,56,15,13,43,16,50,75,0,40,72
36,56,13,11,40,60,29,75,0,60,72
51,56,14,10,40,60,29,75,0,40,72
56,62,10,9,40,60,29,75,0,50,72
49,62,15,13,40,0,29,75,0,40,72
38,56,10,9,43,38,45,75,0,40,72
69,56,9,8,40,70,29,75,0,60,72
29,56,10,9,43,38,45,75,1,40,72
36,56,14,10,40,9,29,75,0,50,72
33,18,13,11,11,9,73,4,1,40,72
53,56,16,14,40,16,29,75,0,55,72
55,56,5,4,40,9,29,75,0,60,72
30,56,14,10,11,60,50,75,0,40,72
40,56,14,10,40,16,29,75,0,45,72
22,56,14,10,43,0,50,75,0,25,72
27,56,12,12,43,16,45,75,0,40,72
19,56,10,9,43,0,47,75,1,35,72
20,56,14,10,43,60,50,75,1,35,72
58,56,14,10,40,9,29,75,0,40,72
24,56,5,4,43,55,50,75,1,32,14
59,37,10,9,11,0,73,75,1,38,72
53,56,7,6,41,38,45,75,1,40,8
55,56,10,9,11,60,45,75,1,37,72
26,56,12,12,40,57,77,75,1,75,72
61,66,11,15,40,57,29,75,0,40,72
56,63,10,9,11,48,45,75,0,50,72
18,56,10,9,43,48,45,75,0,25,72
59,66,17,16,11,57,73,75,0,45,72
35,56,16,14,43,57,73,75,1,32,72
32,56,10,9,40,0,29,75,0,40,72
41,56,15,13,40,70,29,75,0,48,6
37,56,5,4,43,38,50,75,1,25,72
29,56,17,16,43,57,50,75,0,40,72
31,56,10,9,43,38,45,4,0,40,72
38,63,10,9,40,9,29,75,0,50,72
19,56,10,9,43,48,50,75,1,15,72
32,56,15,13,43,57,45,75,0,50,72
58,56,5,4,76,48,45,46,1,30,72
39,62,16,14,40,57,77,75,1,40,72
26,56,10,9,43,38,73,75,0,40,72
59,56,14,10,40,0,77,75,1,14,10
42,56,5,4,40,9,29,75,0,40,72
19,56,10,9,43,60,50,75,1,20,72
55,56,15,13,11,57,45,75,1,40,72
18,56,9,8,43,48,50,75,1,20,72
46,56,14,10,40,70,29,75,0,40,72
36,63,13,11,40,17,29,75,0,75,72
38,56,15,13,43,60,73,75,1,45,72
54,66,15,13,40,16,29,75,0,40,59
43,62,10,9,40,60,29,75,0,68,72
49,56,16,14,40,16,29,75,0,40,72
57,56,16,14,40,16,29,75,0,50,72
40,18,16,14,43,68,45,75,1,40,72
50,56,10,9,76,38,73,75,1,40,72
46,56,3,3,40,38,29,75,0,40,42
37,56,14,10,40,9,29,75,0,40,72
46,37,14,10,40,58,29,75,0,40,72
24,56,10,9,43,0,50,75,1,40,72
62,56,14,10,40,16,29,75,0,98,72
43,66,15,13,40,57,29,75,0,40,72
18,56,8,7,43,16,50,75,0,20,72
24,56,10,9,40,60,29,75,0,50,72
62,37,10,9,11,70,47,75,0,40,72
71,63,5,4,40,17,29,75,0,10,72
76,62,6,5,40,57,29,75,0,40,72
45,56,15,13,40,57,29,75,0,60,72
23,56,14,10,43,68,45,75,1,40,72
45,56,10,9,40,38,29,75,0,40,72
40,56,5,4,11,17,73,75,1,40,72
32,56,12,12,40,68,29,75,0,42,72
42,56,14,10,64,0,50,75,1,40,72
46,56,15,13,11,57,73,75,1,40,72
36,56,10,9,11,0,73,75,1,38,72
37,56,16,14,43,16,45,75,0,40,72
23,56,15,13,43,60,45,75,0,50,72
28,56,15,13,43,70,45,75,0,55,72
62,37,10,9,11,48,45,75,1,35,72
47,56,10,9,40,9,29,75,0,40,72
29,56,14,10,40,24,29,75,0,40,72
47,56,10,9,11,57,73,1,1,40,72
18,37,8,7,43,0,50,75,0,12,72
33,56,10,9,43,0,45,75,0,40,72
47,56,10,9,64,57,47,46,1,40,59
63,56,16,14,64,57,45,75,1,40,72
40,63,6,5,40,9,29,75,0,40,72
41,56,15,13,40,57,29,75,0,56,72
50,37,16,14,11,57,45,1,1,50,72
30,56,12,12,40,48,77,75,1,25,72
59,56,10,9,11,48,45,75,1,38,72
49,37,10,9,11,0,45,75,1,10,72
24,56,13,11,43,0,50,75,1,20,72
52,56,10,9,43,60,45,75,0,50,72
39,56,13,11,40,9,29,75,0,40,72
32,56,10,9,43,60,50,4,1,45,72
39,56,14,10,40,16,29,75,0,60,72
41,37,15,13,11,57,73,75,0,65,72
58,56,14,10,40,9,29,75,0,40,72
50,56,15,13,64,57,73,3,1,40,52
31,56,16,14,40,16,29,75,0,60,19
20,56,10,9,43,48,50,75,1,40,42
61,56,15,13,40,57,29,75,0,50,72
58,63,10,9,40,16,29,75,0,40,72
29,56,15,13,43,24,45,75,0,40,72
45,56,15,13,40,60,29,75,0,52,72
41,18,15,13,40,0,77,3,1,40,52
65,37,14,10,11,0,45,75,1,28,72
23,56,14,10,43,0,50,75,1,25,72
39,56,10,9,11,16,47,75,1,40,72
51,56,15,13,40,16,29,75,0,60,72
35,56,13,11,11,68,50,75,0,35,72
22,56,10,9,43,9,50,75,0,40,72
41,66,12,12,40,58,29,75,0,40,72
54,56,10,9,40,70,29,75,0,65,72
34,56,8,7,40,24,29,75,0,40,72
17,56,10,9,43,48,50,75,0,40,72
43,62,12,12,40,16,29,75,0,50,72
22,37,10,9,43,24,50,4,0,40,72
31,66,10,9,43,58,47,3,0,40,72
37,56,10,9,40,9,29,75,0,40,72
31,56,8,7,40,17,29,75,0,65,42
43,56,10,9,11,48,45,75,1,35,72
21,56,10,9,43,60,50,75,0,40,72
43,56,13,11,40,16,29,75,0,45,72
21,56,10,9,43,58,45,75,0,40,72
24,37,15,13,43,57,45,75,0,50,72
54,56,14,10,40,16,29,75,0,48,72
57,56,2,2,40,24,29,75,0,22,72
54,56,10,9,43,0,73,75,1,40,72
44,56,10,9,11,70,45,75,0,68,72
40,56,14,10,43,16,45,75,0,50,72
30,56,3,3,40,38,29,75,0,40,42
31,63,11,15,40,57,29,75,0,60,72
19,56,10,9,43,60,73,4,1,20,72
31,56,8,7,40,38,29,75,0,40,72
46,63,10,9,11,9,50,75,0,50,72
41,66,16,14,40,57,29,75,0,40,72
66,56,15,13,40,60,29,75,0,15,72
27,56,15,13,40,16,29,75,0,40,72
47,56,10,9,11,0,45,75,1,40,72
49,56,14,10,40,9,29,75,0,40,72
41,56,15,13,40,60,29,75,0,40,72
47,63,15,13,43,9,45,75,1,40,72
27,56,13,11,43,16,50,75,0,50,72
51,56,13,11,40,9,29,75,0,50,72
32,56,14,10,40,60,29,75,0,47,72
49,56,10,9,64,60,73,75,0,50,72
22,56,14,10,43,0,50,75,1,20,72
23,56,10,9,43,60,45,75,1,40,72
41,56,14,10,43,48,45,4,0,20,72
23,37,15,13,43,57,45,75,0,40,72
33,37,12,12,40,9,29,75,0,50,72
23,63,10,9,43,17,45,75,0,25,42
48,56,15,13,11,0,45,75,0,40,72
39,18,11,15,40,57,29,75,0,50,72
22,56,13,11,43,16,50,75,0,40,72
42,56,14,10,40,0,29,75,0,40,20
32,56,13,11,40,9,29,75,0,40,72
32,37,10,9,40,70,77,75,1,22,72
26,56,15,13,43,57,45,75,1,40,72
49,37,10,9,40,70,29,75,0,40,72
20,56,14,10,43,24,45,75,0,30,72
55,56,6,5,40,9,29,75,0,55,72
27,56,14,10,43,57,45,75,0,40,72
51,56,15,13,40,57,29,75,0,50,72
20,56,10,9,43,60,47,75,0,60,72
17,56,7,6,43,60,50,4,1,15,72
37,18,14,10,43,0,50,75,0,40,72
38,56,14,10,40,9,29,75,0,48,72
43,56,16,14,76,16,73,75,0,40,72
56,66,17,16,40,57,45,3,0,40,7
40,37,14,10,40,24,29,75,0,40,42
20,56,10,9,43,24,50,75,0,30,72
45,56,15,13,40,16,29,75,0,55,72
45,56,10,9,40,9,29,75,0,45,72
23,56,14,10,43,38,50,75,0,40,72
24,63,14,10,40,70,29,75,0,60,72
23,63,2,2,40,60,47,75,0,40,72
23,56,10,9,40,38,29,75,0,50,72
37,66,16,14,40,16,29,75,0,38,72
43,56,14,10,40,9,29,75,0,40,72
26,56,8,7,43,38,73,75,0,48,72
42,56,15,13,40,60,29,75,0,40,72
33,56,16,14,40,16,29,75,0,45,20
48,56,7,6,40,70,29,75,0,40,72
22,56,14,10,11,60,50,75,1,48,31
37,56,10,9,64,9,50,75,0,40,72
25,56,7,6,40,9,29,75,0,45,72
49,56,14,10,40,16,29,75,0,45,72
18,56,8,7,43,57,50,75,1,2,72
52,63,10,9,11,17,45,75,0,25,72
21,56,14,10,43,9,50,75,0,40,72
21,56,8,7,43,48,50,75,0,42,14
39,56,15,13,64,60,45,75,0,50,72
29,66,15,13,40,57,29,75,0,50,72
30,56,10,9,40,38,29,75,0,40,72
32,56,15,13,40,38,29,75,0,50,72
31,56,10,9,40,48,29,75,0,40,72
61,63,10,9,40,17,29,75,0,60,72
29,56,14,10,40,0,77,75,1,40,72
33,56,14,10,40,16,29,75,0,50,72
47,56,10,9,11,48,73,75,1,32,72
61,56,14,10,40,60,29,75,0,44,72
57,56,10,9,76,0,45,75,1,36,72
21,56,10,9,43,38,73,75,1,40,72
22,56,15,13,43,60,45,75,1,16,72
29,63,10,9,40,9,29,75,0,40,72
70,56,15,13,40,60,29,75,0,70,72
27,56,10,9,43,24,50,75,1,40,72
23,56,10,9,43,9,45,75,0,40,72
54,56,10,9,40,38,29,75,0,50,72
32,56,12,12,40,9,29,75,0,40,72
21,63,14,10,43,17,50,75,0,40,72
20,56,14,10,43,24,50,75,0,50,72
38,56,14,10,43,9,50,75,1,25,72
44,66,16,14,40,57,29,75,0,50,72
28,56,10,9,40,38,29,1,0,45,72
28,63,10,9,11,17,45,75,0,40,72
44,56,15,13,40,16,29,75,0,40,72
23,56,8,7,43,17,47,75,1,40,59
55,56,14,10,40,57,29,75,0,40,72
31,56,6,5,11,70,45,75,0,40,72
25,56,10,9,43,68,45,4,1,40,72
62,56,10,9,76,9,73,75,0,40,72
19,56,14,10,43,60,50,75,0,40,72
23,56,6,5,43,38,47,75,0,35,42
26,56,14,10,43,48,50,75,0,20,72
47,56,13,11,40,9,29,75,0,40,72
46,63,10,9,40,70,29,75,0,40,72
67,56,14,10,76,0,45,75,1,25,72
34,56,10,9,11,70,45,75,0,50,72
56,56,7,6,64,48,73,75,1,32,72
22,66,15,13,43,57,50,75,1,43,72
31,66,12,12,43,0,45,75,1,35,72
35,56,8,7,43,9,50,75,0,40,72
48,56,14,10,11,24,50,75,0,40,72
29,56,7,6,43,9,45,75,0,48,72
31,66,12,12,64,48,73,4,1,40,72
17,56,7,6,43,57,50,46,1,15,72
31,56,14,10,40,17,29,75,0,50,72
43,63,13,11,11,16,45,75,0,25,72
17,56,8,7,43,9,50,75,0,30,72
52,56,15,13,40,16,29,75,0,40,72
38,56,10,9,11,48,45,75,0,32,72
48,63,14,10,43,0,45,75,0,40,72
20,18,10,9,43,0,47,75,0,20,72
62,56,14,10,76,0,45,75,1,40,72
26,37,15,13,43,58,45,75,0,40,72
25,56,15,13,43,60,45,4,1,40,72
23,56,3,3,43,9,45,75,0,40,42
47,56,10,9,40,70,29,75,0,35,72
46,56,14,10,40,38,29,75,0,40,72
54,56,14,10,40,68,29,75,0,18,72
50,56,10,9,40,70,29,75,0,40,72
19,56,10,9,43,48,50,75,1,40,72
43,56,15,13,40,38,29,75,0,40,72
20,56,10,9,43,48,50,75,0,50,72
47,56,14,10,43,48,45,4,1,35,49
59,63,12,12,11,68,45,75,0,40,72
51,56,10,9,11,0,73,75,1,24,72
40,37,16,14,40,57,29,75,0,48,72
61,56,10,9,11,0,47,4,1,35,72
28,56,10,9,40,9,29,75,0,40,72
20,56,14,10,43,48,50,75,1,30,72
57,56,10,9,11,0,45,75,1,40,72
38,56,10,9,40,57,77,75,1,40,72
35,56,9,8,43,60,45,4,1,40,72
31,56,14,10,40,60,29,75,0,40,72
38,56,14,10,11,0,73,75,1,43,72
54,56,14,10,11,0,45,75,0,30,72
20,56,10,9,43,48,50,75,0,40,72
29,56,15,13,40,9,29,75,0,45,72
24,56,10,9,40,9,29,75,0,50,72
22,56,15,13,43,57,45,75,0,40,72
31,66,10,9,40,0,47,75,1,35,72
51,56,17,16,40,57,29,75,0,60,31
40,56,10,9,40,38,29,75,0,40,72
32,37,10,9,40,9,29,75,0,40,72
23,56,10,9,43,48,50,4,0,25,72
36,18,16,14,40,57,29,75,0,45,72
37,56,12,12,43,48,45,75,1,30,72
55,37,16,14,40,16,29,75,0,50,72
28,56,15,13,43,68,45,4,0,30,34
21,56,14,10,43,48,50,75,1,35,72
31,56,11,15,11,68,45,75,1,35,72
40,56,16,14,11,57,45,75,0,20,72
21,56,10,9,43,24,45,4,1,40,72
37,56,6,5,11,9,50,75,0,35,72
20,56,14,10,43,60,47,46,1,40,72
